id,video_date,score,name
873,2011,8,λόγος
874,2017,8,Goths
875,2011,8,All Eternals Deck
876,2015,8,Beat the Champ
877,2011,8,Belong
878,2010,8,Clinging to a Scheme
879,2010,8,How I Got Over
880,2024,8,Wall of Eyes
881,2010,8,Rising Sun
882,2020,8,The New Abnormal
883,2010,8,Sometimes the Blues Is Just a Passing Bird
884,2012,8,There’s No Leaving Now
885,2010,8,The Wild Hunt
886,2015,8,Evermore: The Art of Duality
887,2011,8,Homo
888,2018,8,Virtue
889,2022,8,Dawn FM
890,2012,8,Echoes of Silence
891,2025,8,Hurry Up Tomorrow
892,2014,8,Annabel Dream Reader
893,2016,8,A Weird Exits
894,2012,8,awE naturalE
895,2011,8,Lovers Holiday
896,2013,8,Howl
897,2011,8,The Golden Age of Apocalypse
898,2026,8,Distracted
899,2011,8,"Ravedeath, 1972"
900,2014,8,Hot Dreams
901,2011,8,Creep On Creepin’ On
902,2023,8,BB/ANG3L
903,2014,8,Ultima II Massage
904,2023,8,The Enduring Spirit
905,2023,8,In the Fade
906,2012,8,Harmonicraft
907,2013,8,Is Survived By
908,2016,8,Stage Four
909,2011,8,Conjure and Command
910,2015,8,Rodeo
911,2019,8,Braindrops
912,2018,8,A Laughing Death in Meatspace
913,2014,8,Nikki Nack
914,2021,8,GLOW ON
915,2018,8,Trench
916,2021,8,Twin Shadow
917,2010,8,Forget
918,2016,8,Emotional Mugger
919,2012,8,Hair
920,2012,8,Slaughterhouse
921,2025,8,Snipe Hunter
922,2024,8,CHROMAKOPIA
923,2021,8,CALL ME IF YOU GET LOST
924,2017,8,Flower Boy
925,2025,8,DON’T TAP THE GLASS
926,2018,8,In a Poem Unlimited
927,2019,8,The Origin of My Depression
928,2024,8,Twice Around the Sun
929,2014,8,New York Telephone
930,2017,8,Written at Night
931,2020,8,Lesions of a Different Kind
932,2023,8,Wallsocket
933,2026,8,U
934,2015,8,Multi‐Love
935,2019,8,"Kankyō Ongaku: Japanese Ambient, Environmental & New Age Music 1980–1990"
936,2016,8,Southern Family
937,2010,8,Afro-Beat Airways: West African Shock Waves - Ghana & Togo 1972-1978
938,2010,8,Pomegranates
939,2016,8,Terminal Redux
940,2011,8,Outer Isolation
941,2011,8,Veronica Falls
942,2025,8,viagr aboys
943,2021,8,Welfare Jazz
944,2024,8,Dark Times
945,2010,8,King of the Beach
946,2010,8,Sports
947,2021,8,OK Human
948,2016,8,Weezer [white album]
949,2021,8,Hitler Wears Hermes 8: Side B
950,2014,8,Baby
951,2014,8,Totem
952,2012,8,Sinews
953,2021,8,Half God
954,2023,8,14K Figaro
955,2012,8,Nocturne
956,2014,8,Rhythm
957,2017,8,Godfather
958,2023,8,Zango
959,2014,8,Celestite
960,2010,8,At Echo Lake
961,2022,8,Hiss
962,2011,8,Dirge
963,2016,8,Black Terry Cat
964,2012,8,Hasta la muerte
965,2024,8,13” Frank Beltrame Italian Stiletto With Bison Horn Grips
966,2014,8,Nina
967,2017,8,FORGET
968,2019,8,Polyhymnia
969,2013,8,GNK
970,2024,8,2093
971,2016,8,Still Brazy
972,2021,8,Stand For Myself
973,2015,8,White Men Are Black Men Too
974,2012,8,Tape One
975,2013,8,Tape Two
976,2017,8,Young Martha
977,2015,8,Kinison
978,2024,8,The Great American Bar Scene
979,2023,8,Zach Bryan
980,2012,8,Zammuto
981,2018,8,Stranger Fruit
982,2011,8,Escape Velocity
983,2015,8,Xe
984,2023,8,After the Magic
985,2022,8,SUPER CHAMPON
986,2013,8,なんだこれくしょん
987,2018,8,春と修羅
988,2024,8,破爛酒店 (Hotel la Rut)
989,2014,7,Mandatory Fun
990,2019,7,1000 gecs
991,2020,7,1000 gecs and The Tree of Clues
992,2019,7,i am > i was
993,2020,7,SAVAGE MODE II
994,2017,7,Without Warning
995,2014,7,Sea When Absent
996,2011,7,After School Special
997,2014,7,Ferg Forever
998,2013,7,Trap Lord
999,2013,7,LONG.LIVE.A$AP
1000,2026,7,Don’t Be Dumb
1001,2016,7,Do What Thou Wilt.
1002,2022,7,UGLY DEATH NO REDEMPTION ANGEL CURSE I LOVE YOU
1003,2024,7,Anniversary
1004,2015,7,25
1005,2021,7,30
1006,2015,7,Supersonic Home
1007,2020,7,Spirit World Field Guide
1008,2012,7,Skelethon
1009,2023,7,Integrated Tech Solutions
1010,2021,7,Garbology
1011,2023,7,World of Hassle
1012,2022,7,God Save the Animals
1013,2021,7,House of Lull . House of When
1014,2017,7,Alice Glass
1015,2011,7,All Pigs Must Die
1016,2024,7,Girl With No Face
1017,2014,7,This Is All Yours
1018,2021,7,Yol
1019,2013,7,Body Music
1020,2022,7,Blue Rev
1021,2022,7,Three Dimensions Deep
1022,2019,7,American Football
1023,2020,7,Limbo
1024,2011,7,ISAM
1025,2014,7,Try Not to Destroy Everything You Love
1026,2025,7,Anyway
1027,2016,7,Malibu
1028,2019,7,Ventura
1029,2012,7,Luxury Problems
1030,2014,7,Faith in Strangers
1031,2012,7,Half Way Home
1032,2022,7,Big Time
1033,2026,7,Vol.II
1034,2022,7,Time Skiffs
1035,2020,7,All Thoughts Fly
1036,2025,7,Iconoclasts
1037,2014,7,ANTEMASQUE
1038,2011,7,Honkey Kong
1039,2016,7,Handshakes With Snakes
1040,2020,7,KiCk i
1041,2021,7,KICK ii
1042,2021,7,kiCK iiiii
1043,2018,7,Sweetener
1044,2020,7,Shrines
1045,2013,7,Amok
1046,2020,7,Planet’s Mad
1047,2026,7,Ca$ino
1048,2022,7,Bin Reaper 3: Old Testament
1049,2020,7,YHLQMDLG
1050,2014,7,III
1051,2016,7,IV
1052,2021,7,Talk Memory
1053,2011,7,Balkans
1054,2012,7,Yellow & Green
1055,2012,7,The Haunted Man
1056,2024,7,This Is How Tomorrow Moves
1057,2022,7,Beatopia
1058,2025,7,Tunnel Vision
1059,2018,7,7
1060,2015,7,The Things We Do to Find People Who Feel Like Us
1061,2018,7,I Loved You at Your Darkest
1062,2016,7,At Least for Now
1063,2020,7,Burden of Proof
1064,2021,7,The Plugs I Met 2
1065,2013,7,Silver Wilkinson
1066,2017,7,Bicep
1067,2010,7,Dark Country Magic
1068,2021,7,If It Bleeds It Can Be Killed
1069,2012,7,Live from the Underground
1070,2013,7,King Remembered in Time
1071,2020,7,Detroit 2
1072,2019,7,Two Hands
1073,2019,7,Shepherd in a Sheepskin Vest
1074,2021,7,Happier Than Ever
1075,2024,7,HIT ME HARD AND SOFT
1076,2025,7,GOLLIWOG
1077,2013,7,Dour Candy
1078,2015,7,"Today, I Wrote Nothing"
1079,2017,7,Utopia
1080,2023,7,Live at Bush Hall
1081,2017,7,Satan’s Graffiti or God’s Art?
1082,2011,7,Black and Brown!
1083,2016,7,IV
1084,2010,7,Black Tambourine
1085,2020,7,"Streams of Thought, Vol. 3: Cane & Able"
1086,2018,7,"Streams of Thought, Vol. 2"
1087,2022,7,SPIDERR
1088,2019,7,Animated Violence Mild
1089,2017,7,World Eater
1090,2012,7,Four
1091,2023,7,The Aux
1092,2011,7,Living With the Ancients
1093,2024,7,Los Angeles
1094,2012,7,Give Me My Flowers While I Can Still Smell Them
1095,2015,7,The Magic Whip
1096,2026,7,GUSTO
1097,2022,7,Killing Nothing
1098,2021,7,Bo Jackson
1099,2016,7,Useless
1100,2022,7,Heavy Rocks
1101,2023,7,the record
1102,2011,7,Native Speaker
1103,2017,7,Science Fiction
1104,2019,7,Jaime
1105,2018,7,iridescence
1106,2017,7,Hug of Thunder
1107,2024,7,My Story Got Stories
1108,2016,7,24K Magic
1109,2021,7,El madrileño
1110,2011,7,Showroom of Compassion
1111,2014,7,Forceps
1112,2013,7,Ceres & Calypso in the Deep Time
1113,2021,7,Violence Unimagined
1114,2012,7,Duality
1115,2015,7,Teens of Style
1116,2013,7,"Portals to a Better, Dead World"
1117,2021,7,Torn Arteries
1118,2020,7,Suddenly
1119,2020,7,Dedicated Side B
1120,2015,7,E•MO•TION
1121,2019,7,Dedicated
1122,2016,7,case/lang/veirs
1123,2021,7,Nice One
1124,2010,7,The Lady Killer
1125,2012,7,Tour Sampler CD-R
1126,2016,7,Moth
1127,2012,7,Something
1128,2016,7,Coloring Book
1129,2018,7,Pop 2
1130,2017,7,Number 1 Angel
1131,2024,7,Brat and it’s completely different but also still brat
1132,2025,7,REST IN BASS
1133,2025,7,Middle Spoon
1134,2017,7,Hiss Spun
1135,2012,7,Unknown Rooms: A Collection of Acoustic Songs
1136,2022,7,4NEM
1137,2024,7,Almighty So 2
1138,2016,7,"“Awaken, My Love!”"
1139,2017,7,"From A Room, Volume 2"
1140,2015,7,Stretch Music
1141,2020,7,Quarantine Casanova
1142,2020,7,"CITY MORGUE, VOLUME 2: AS GOOD AS DEAD"
1143,2011,7,Rules
1144,2021,7,Sling
1145,2024,7,Charm
1146,2016,7,32 Levels
1147,2012,7,Instrumentals 2
1148,2018,7,THINK: PEACE
1149,2024,7,VANISHING ACT II: ULTIMATE REALITY
1150,2016,7,Wriggle
1151,2014,7,Clockwork Indigo EP
1152,2020,7,van
1153,2017,7,All This I Do for Glory
1154,2024,7,The love it took to leave you
1155,2013,7,"New History Warfare, Volume 3: To See More Light"
1156,2011,7,Blue Suicide
1157,2011,7,Howl of the Lonely Crowd
1158,2021,7,Bloodmoon: I
1159,2021,7,La Maquina
1160,2017,7,Mourn
1161,2019,7,The Lost Boy
1162,2015,7,Corpo-Mente
1163,2024,7,You Could Do It Tonight
1164,2012,7,Crystal Castles [ii]
1165,2010,7,Crystal Castles
1166,2024,7,the 8th cumming
1167,2014,7,"Strange Journey, Volume Three"
1168,2018,7,Ephorize
1169,2018,7,Fetti
1170,2011,7,Carbon-Based Anatomy
1171,2018,7,Czarface Meets Metal Face
1172,2015,7,Invite the Light
1173,2017,7,Freudian
1174,2013,7,Old
1175,2023,7,Quaranta
1176,2012,7,ANX
1177,2021,7,Spiral
1178,2025,7,The Boy Who Played the Harp
1179,2013,7,The Next Day
1180,2018,7,American Utopia
1181,2012,7,Love This Giant
1182,2017,7,Dead Cross
1183,2016,7,Sleep Cycle
1184,2021,7,BLACK METAL 2
1185,2011,7,Codes and Keys
1186,2015,7,Fashion Week
1187,2016,7,The Magic
1188,2014,7,La Isla Bonita
1189,2025,7,Private Music
1190,2013,7,Nostalgic 64
1191,2023,7,Memento Mori
1192,2021,7,Absolutely
1193,2025,7,Baby
1194,2012,7,I Bet on Sky
1195,2017,7,Dirty Projectors
1196,2013,7,Settle
1197,2025,7,Vie
1198,2022,7,NOT TiGHT
1199,2015,7,Kunk
1200,2013,7,Saturday
1201,2019,7,Dos City
1202,2015,7,Compton
1203,2012,7,Locked Down
1204,2016,7,Big Baby D.R.A.M.
1205,2022,7,D‐Day: A Gangsta Grillz Mixtape
1206,2020,7,Future Nostalgia
1207,2023,7,VOIR DIRE
1208,2011,7,"Angels of Darkness, Demons of Light I"
1209,2022,7,GHETTO GODS
1210,2019,7,E
1211,2023,7,Glorious Game
1212,2024,7,Revelator
1213,2013,7,The Marshall Mathers LP 2
1214,2025,7,All You Are Is We
1215,2024,7,This Could Be Texas
1216,2012,7,Metahuman
1217,2025,7,"Willoughby Tucker, I’ll Always Love You"
1218,2022,7,Raw Data Feel
1219,2014,7,Waterfall
1220,2024,7,WOOF.
1221,2024,7,Mahashmashana
1222,2018,7,God’s Favorite Customer
1223,2023,7,Radical Romantics
1224,2020,7,Fetch the Bolt Cutters
1225,2021,7,Eternal Home
1226,2012,7,The Lion’s Roar
1227,2018,7,Ruins
1228,2019,7,MAGDALENE
1229,2020,7,Shore
1230,2015,7,"How Big, How Blue, How Beautiful"
1231,2022,7,Dance Fever
1232,2018,7,High as Hope
1233,2025,7,Everybody Scream
1234,2012,7,Until the Quiet Comes
1235,2013,7,Beautiful Rewind
1236,2012,7,Pink
1237,2017,7,Hang
1238,2012,7,channel ORANGE
1239,2015,7,Shadow of a Doubt
1240,2025,7,Alfredo 2
1241,2023,7,SPEED RUN
1242,2023,7,Hearth Room
1243,2019,7,The Wizrd
1244,2024,7,WE DON’T TRUST YOU
1245,2010,7,In Evening Air
1246,2014,7,Singles
1247,2014,7,Welcome to Fazoland
1248,2019,7,One of the Best Yet
1249,2018,7,Slide
1250,2022,7,There Will Be No Super-Slave
1251,2015,7,Twelve Reasons to Die II
1252,2016,7,Dungeon Bastards
1253,2024,7,SHINBANGUMI
1254,2011,7,"Father, Son, Holy Ghost"
1255,2019,7,the first glass beach album
1256,2012,7,Eschatological Scatology
1257,2012,7,Blood for the Master
1258,2014,7,A World Lit Only by Fire
1259,2021,7,G_d’s Pee AT STATE’S END!
1260,2021,7,Fortitude
1261,2010,7,Lucky Shiner
1262,2013,7,Crusher
1263,2015,7,Art Angels
1264,2010,7,Grinderman 2
1265,2019,7,WWCD
1266,2013,7,The Man Who Died in His Boat
1267,2020,7,None
1268,2012,7,Cocody
1269,2010,7,Hippies
1270,2013,7,Watcher
1271,2017,7,Conformicide
1272,2025,7,I’ll Be Waving as You Drive Away
1273,2010,7,Pigeons
1274,2011,7,Strange Moosic
1275,2021,7,Mood Valiant
1276,2024,7,Love Heart Cheat Code
1277,2012,7,Movement
1278,2010,7,Latin
1279,2013,7,Dynamics
1280,2023,7,Ontological Mysterium
1281,2023,7,Comradely Objects
1282,2012,7,In Our Heads
1283,2011,7,Satin Panthers
1284,2014,7,I AM YOUR DESTRUCTION
1285,2017,7,Ash
1286,2022,7,Electricity
1287,2019,7,Doko Mien
1288,2014,7,Ibibio Sound Machine
1289,2021,7,Seek Shelter
1290,2018,7,Beyondless
1291,2024,7,TANGK
1292,2016,7,Post Pop Depression
1293,2018,7,Steel Mogu
1294,2019,7,XYZ
1295,2017,7,Savage Sinusoid
1296,2022,7,Spirit of Ecstasy
1297,2021,7,Any Shape You Take
1298,2026,7,SweetFace Killah
1299,2019,7,Injury Reserve
1300,2017,7,Drive It Like It’s Stolen
1301,2017,7,"Howling, for the Nightmare Shall Consume"
1302,2021,7,The Off‐Season
1303,2026,7,Birthday Blizzard ’26
1304,2026,7,The Fall-Off
1305,2011,7,Glimmer
1306,2022,7,Fear of the Dawn
1307,2011,7,James Blake
1308,2019,7,Assume Form
1309,2013,7,Overgrown
1310,2023,7,Playing Robots Into Heaven
1311,2018,7,Four Pieces for Mirai
1312,2013,7,The Inheritors
1313,2015,7,In Colour
1314,2024,7,In Waves
1315,2021,7,Frailty
1316,2013,7,The Electric Lady
1317,2021,7,Jubilee
1318,2025,7,For Melancholy Brunettes (& sad women)
1319,2023,7,Weathervanes
1320,2024,7,Glimmer of God
1321,2020,7,Pixel Bath
1322,2022,7,CHAOS NOW*
1323,2018,7,Works by Tuli Kupferberg
1324,2013,7,Innocence Is Kinky
1325,2012,7,I Know What Love Isn't
1326,2017,7,Memories Are Now
1327,2012,7,Jessica Pratt
1328,2024,7,Here in the Pitch
1329,2025,7,black british music (2025)
1330,2020,7,Grime MC
1331,2018,7,Velvet
1332,2024,7,Moon Healer
1333,2022,7,2000
1334,2013,7,Summer Knights
1335,2012,7,1999
1336,2016,7,iiiDrops
1337,2025,7,HYPERYOUTH
1338,2015,7,Lost Themes
1339,2018,7,The Tree of Forgiveness
1340,2018,7,Singularity
1341,2017,7,Rap Album Two
1342,2021,7,Delta Estácio Blues
1343,2024,7,Invincible Shield
1344,2020,7,Legends Never Die
1345,2017,7,Turn Out the Lights
1346,2024,7,Hyperdrama
1347,2020,7,Descendants of Cain
1348,2022,7,Languish Arts
1349,2022,7,Woeful Studies
1350,2021,7,A Martyr’s Reward
1351,2018,7,Kai Whiston Bitch
1352,2024,7,ORQUÍDEAS
1353,2023,7,Red Moon in Venus
1354,2020,7,Sin miedo (del amor y otros demonios) ∞
1355,2025,7,"Sincerely,"
1356,2016,7,Made in the Manor
1357,2021,7,Donda
1358,2011,7,50 Words for Snow
1359,2013,7,Hubardo
1360,2024,7,TIMELESS
1361,2018,7,"American Dollar Bill – Keep Facing Sideways, You’re Too Hideous to Look at Face On"
1362,2016,7,Negus
1363,2013,7,Entrench
1364,2017,7,DAMN.
1365,2020,7,High Road
1366,2023,7,Gag Order
1367,2017,7,Rainbow
1368,2025,7,Glockaveli: The Don
1369,2020,7,Man on the Moon III: The Chosen
1370,2018,7,Primal Heart
1371,2012,7,"World, You Need a Change of Mind"
1372,2015,7,Paper Mâché Dream Balloon
1373,2025,7,Phantom Island
1374,2019,7,Changes
1375,2022,7,"Ice, Death, Planets, Lungs, Mushrooms and Lava"
1376,2018,7,Gumboot Soup
1377,2017,7,Polygondwanaland
1378,2021,7,L.W.
1379,2024,7,Flight b741
1380,2019,7,Fishing for Fishies
1381,2013,7,6 Feet Beneath the Moon
1382,2011,7,King Krule
1383,2020,7,Notre‐Dame‐des‐Sept‐Douleurs
1384,2024,7,Fine Art
1385,2016,7,Hyperion
1386,2022,7,Psychagogue
1387,2015,7,Exhausting Fire
1388,2014,7,Rooms of the House
1389,2025,7,MAYHEM
1390,2020,7,Chromatica
1391,2021,7,Dawn of Chromatica
1392,2025,7,Who Let the Dogs Out
1393,2021,7,Chemtrails Over the Country Club
1394,2023,7,False Lankum
1395,2013,7,Nostalchic
1396,2013,7,Once I Was an Eagle
1397,2015,7,Short Movie
1398,2014,7,The Beast of Left and Right
1399,2018,7,I’m All Ears
1400,2024,7,Elite Vessel
1401,2012,7,Is Your Love Big Enough?
1402,2012,7,WIXIW
1403,2015,7,Fantasy Empire
1404,2021,7,MONTERO
1405,2017,7,Lil Pump
1406,2021,7,VOLCANIC BIRD ENEMY AND THE VOICED CONCERN
1407,2016,7,Lil Boat
1408,2023,7,Let’s Start Here.
1409,2018,7,Lil Boat 2
1410,2025,7,Alter Ego
1411,2024,7,Drop 7
1412,2022,7,NO THANK YOU
1413,2015,7,The Ark Work
1414,2024,7,The FORCE
1415,2020,7,"pink, black, and orange in the corners."
1416,2020,7,No Pressure
1417,2022,7,Vinyl Days
1418,2015,7,Self Portrait
1419,2017,7,Melodrama
1420,2017,7,HUMANIAC
1421,2024,7,nothing
1422,2024,7,100% PROD I.V.
1423,2025,7,Unmusique
1424,2021,7,Home Video
1425,2025,7,Forever Is a Feeling
1426,2018,7,LUMP
1427,2021,7,Animal
1428,2018,7,DROGAS WAVE
1429,2015,7,Tetsuo & Youth
1430,2013,7,Tempest
1431,2013,7,Matangi
1432,2015,7,Another One
1433,2017,7,This Old Dog
1434,2015,7,GO:OD AM
1435,2021,7,Pray for Haiti
1436,2024,7,MG Ultra
1437,2013,7,Vapor City
1438,2012,7,The Heist
1439,2021,7,Sound Ancestors
1440,2017,7,Highly Rare
1441,2013,7,Makthaverskan II
1442,2024,7,I Got Heaven
1443,2016,7,Telling It Like It Is
1444,2018,7,For My Crimes
1445,2021,7,The Path of the Clouds
1446,2018,7,Mark Kozelek
1447,2010,7,Pyramid of the Sun
1448,2011,7,Totem Three
1449,2014,7,Once More ’Round the Sun
1450,2023,7,Coin Coin Chapter Five: In the Garden...
1451,2025,7,Metallic Life Review
1452,2010,7,Black City
1453,2014,7,Esoteric Warfare
1454,2015,7,Dreams Worth More Than Money
1455,2019,7,Fever
1456,2024,7,MEGAN
1457,2014,7,Past 21 Beyond the Arctic Cell
1458,2018,7,Bon voyage
1459,2013,7,Melt Yourself Down
1460,2016,7,Los Suicidas
1461,2024,7,Mi Latinoamérica Sufre
1462,2022,7,Formentera
1463,2022,7,HEROES & VILLAINS
1464,2011,7,The English Riviera
1465,2010,7,Illumination
1466,2019,7,KIWANUKA
1467,2023,7,The Patience
1468,2017,7,Culture
1469,2017,7,who told you to think??!!?!?!?!
1470,2026,7,Nothing’s About to Happen to Me
1471,2025,7,Infinite
1472,2016,7,Holy Ghost
1473,2013,7,Fever Hunting
1474,2013,7,Julia With Blue Jeans On
1475,2020,7,græ
1476,2018,7,Now Only
1477,2012,7,Clear Moon
1478,2013,7,Kismet
1479,2014,7,The Church
1480,2016,7,The Terrible Tales Of Scurvy Jones
1481,2014,7,This Is My Hand
1482,2018,7,NO_ONE EVER REALLY DIES
1483,2013,7,Abandon All Life
1484,2020,7,King’s Disease
1485,2022,7,Magic
1486,2021,7,Song of Sage: Post Panic!
1487,2012,7,Americana
1488,2015,7,VEGA INTL. Night School
1489,2012,7,Honor Found in Decay
1490,2016,7,Nevermen
1491,2024,7,Wild God
1492,2019,7,Ghosteen
1493,2018,7,Zephyr
1494,2014,7,Spaces
1495,2022,7,PAINLESS
1496,2018,7,Bad Witch
1497,2017,7,Pharma
1498,2018,7,Snares Like a Haircut
1499,2010,7,Desert Fires
1500,2016,7,Yes Lawd!
1501,2012,7,Paralytic Stalks
1502,2014,7,Wasted Years
1503,2012,7,OFF!
1504,2014,7,OG Maco EP
1505,2018,7,Cantos
1506,2016,7,Tempo
1507,2020,7,Ugly Is Beautiful
1508,2019,7,Do You Feel Me?
1509,2021,7,SOUR
1510,2017,7,Baile Bucanero
1511,2023,7,Again
1512,2014,7,#WAKEDAFUCUP
1513,2018,7,Lower East Suite Part Three
1514,2012,7,4NML HSPTL
1515,2018,7,What Happens When I Try to Relax
1516,2022,7,Component System With the Auto Reverse
1517,2025,7,Neighborhood Gods Unlimited
1518,2016,7,Hella Personal Film Festival
1519,2024,7,Muuntautuja
1520,2016,7,Värähtelijä
1521,2020,7,Mestarin kynsi
1522,2024,7,Stampede
1523,2022,7,Bronco
1524,2024,7,SORCS 80
1525,2023,7,Intercepted Message
1526,2014,7,The Thought of You
1527,2014,7,More Than Any Other Day
1528,2014,7,In Conflict
1529,2012,7,Sorrow and Extinction
1530,2023,7,The Rime of Memory
1531,2017,7,After Laughter
1532,2012,7,Light Up Gold
1533,2016,7,Human Performance
1534,2025,7,AMERIKA’S NEXT TOP PARTY!
1535,2015,7,IF
1536,2022,7,Ugly Season
1537,2015,7,La Chaise-Dyable
1538,2014,7,PTSD: Post Traumatic Stress Disorder
1539,2025,7,Fancy That
1540,2013,7,Honeys
1541,2017,7,Why Love Now
1542,2015,7,Suicide Euphoria
1543,2016,7,The Hope Six Demolition Project
1544,2023,7,I Inside the Old Year Dying
1545,2018,7,Die Lit
1546,2020,7,THE GOAT
1547,2012,7,The Horror
1548,2024,7,Negative Spaces
1549,2019,7,Choke
1550,2018,7,Am I a Girl?
1551,2023,7,Devil Music
1552,2018,7,beerbongs & bentleys
1553,2017,7,Nightmare Logic
1554,2020,7,Immersion
1555,2020,7,Everything Sucks
1556,2015,7,The Agent Intellect
1557,2025,7,"Carpe Diem, Moonman"
1558,2025,7,Pogo Rodeo
1559,2015,7,King Push – Darkest Before Dawn: The Prelude
1560,2022,7,I Didn't Mean to Haunt You
1561,2013,7,Yessir Whatever
1562,2022,7,DEATHFAME
1563,2015,7,Innocent Country
1564,2013,7,Ghost at the Finish Line
1565,2021,7,The Long and Short of It
1566,2012,7,Lo Fi Hi Fives: A Kind of Best Of
1567,2024,7,What a Devastating Turn of Events
1568,2018,7,SR3MM
1569,2019,7,Eve
1570,2015,7,Magnifique
1571,2025,7,SALVATION
1572,2025,7,sankofa
1573,2024,7,HEIS
1574,2021,7,Juno
1575,2017,7,Greatest Hits
1576,2022,7,WHO CARES?
1577,2025,7,End of the Middle
1578,2020,7,Nightmare Vacation
1579,2025,7,LETHAL
1580,2011,7,Pressure & Time
1581,2025,7,Through the Wall
1582,2020,7,Please Excuse Me for Being Antisocial
1583,2017,7,Is This the Life We Really Want?
1584,2012,7,Roomful of Teeth
1585,2022,7,MOTOMAMI
1586,2025,7,LUX
1587,2015,7,"Fingers, Bank Pads, and Shoe Prints"
1588,2021,7,BREAKING UP
1589,2011,7,Glass Swords
1590,2016,7,99¢
1591,2021,7,NINE
1592,2024,7,The Promise of Rain
1593,2014,7,Oxymoron
1594,2024,7,BLUE LIPS
1595,2012,7,Bish Bosch
1596,2019,7,Songs for the Firing Squad
1597,2018,7,soil
1598,2013,7,Flying Colours
1599,2023,7,Food for Worms
1600,2012,7,Tramp
1601,2019,7,Remind Me Tomorrow
1602,2010,7,Epic
1603,2025,7,Sharon Van Etten & The Attachment Theory
1604,2011,7,Bad Vibes
1605,2012,7,Vacation
1606,2019,7,Dog Whistle
1607,2014,7,1000 Forms of Fear
1608,2012,7,Valtari
1609,2021,7,An Evening With Silk Sonic
1610,2014,7,Banco
1611,2011,7,Mosaik
1612,2014,7,Sisyphus
1613,2016,7,Konnichiwa
1614,2018,7,Beware the Book of Eli
1615,2010,7,Scary Monsters and Nice Sprites
1616,2025,7,FUCK U SKRILLEX YOU THINK UR ANDY WARHOL BUT UR NOT!! <3
1617,2023,7,Quest for Fire
1618,2023,7,EXCELSIOR
1619,2015,7,No Cities to Love
1620,2010,7,Fever
1621,2016,7,Jessica Rabbit
1622,2025,7,Bunky Becky Birthday Boy
1623,2011,7,Dye It Blonde
1624,2011,7,Snake Oil
1625,2013,7,Sugarbread
1626,2022,7,"Sometimes, Forever"
1627,2021,7,Black to the Future
1628,2013,7,Parasite Brain
1629,2024,7,Songs of Blood and Mire
1630,2019,7,Mazy Fly
1631,2023,7,SPELLLING & the Mystery School
1632,2020,7,Spirit Possession
1633,2023,7,Spiritual Cramp
1634,2018,7,And Nothing Hurt
1635,2017,7,Hot Thoughts
1636,2014,7,They Want My Soul
1637,2022,7,Lucifer on the Sofa
1638,2020,7,Be Up a Hello
1639,2024,7,Dostrotime
1640,2021,7,Bright Green Field
1641,2014,7,St. Vincent
1642,2019,7,Beware of the Dogs
1643,2025,7,Instant Holograms on Metal Film
1644,2014,7,Sterilizer
1645,2022,7,Gemini Rights
1646,2025,7,Dry Drunk
1647,2010,7,Wild Smile
1648,2025,7,THE BPM
1649,2024,7,Shhh...Don’t Jinx It
1650,2024,7,The Healer
1651,2021,7,Still Over It
1652,2019,7,I Also Want to Die in New Orleans
1653,2026,7,A-Rhythm Absolute
1654,2019,7,Life Metal
1655,2018,7,Superorganism
1656,2019,7,Negative Space
1657,2015,7,Howl + Heavy Dancing
1658,2019,7,leaving meaning.
1659,2025,7,Birthing
1660,2023,7,The Beggar
1661,2021,7,"A Tiny House, In Secret Speeches, Polar Equals"
1662,2017,7,Ctrl
1663,2025,7,SOS Deluxe : LANA
1664,2023,7,DATA
1665,2013,7,Endless Night
1666,2015,7,Currents
1667,2020,7,evermore
1668,2020,7,folklore
1669,2010,7,Four More Years
1670,2011,7,Denton After Sunset
1671,2023,7,How Do You Sleep at Night?
1672,2022,7,Being Funny in a Foreign Language
1673,2012,7,Amongst These Splintered Minds//Leaden Thoughts Sing Softly
1674,2016,7,Wildflower
1675,2013,7,Har Nevo
1676,2010,7,Brothers
1677,2021,7,I’ve Seen All I Need to See
1678,2016,7,One Day You Will Ache Like I Ache
1679,2025,7,I Don’t Want to See You in Heaven
1680,2022,7,GET FUCKED
1681,2015,7,Born in the Echoes
1682,2022,7,BEFORE SHIT GOT WEIRD
1683,2024,7,Songs of a Lost World
1684,2013,7,Big Machines and Peculiar Beings
1685,2016,7,Dissociation
1686,2026,7,I Have To Get Hotter
1687,2011,7,Looping State of Mind
1688,2022,7,Horseshit on Route 66
1689,2010,7,Death Gate
1690,2023,7,The Death of Randy Fitzsimmons
1691,2011,7,Skying
1692,2018,7,Hive Mind
1693,2021,7,Pressure Machine
1694,2025,7,From the Pyre
1695,2017,7,50 Song Memoir
1696,2012,7,Noctourniquet
1697,2013,7,Hit The Waves
1698,2012,7,Open Your Heart
1699,2020,7,Microphones in 2020
1700,2012,7,Transcendental Youth
1701,2017,7,Sleep Well Beast
1702,2010,7,Together
1703,2022,7,A Light for Attracting Attention
1704,2014,7,Why Do the Heathen Rage?
1705,2021,7,"ENTERTAINMENT, DEATH"
1706,2011,7,Live Music
1707,2011,7,Angles
1708,2013,7,Hokey Fright
1709,2013,7,Indigoism
1710,2014,7,Cellar Door: Terminus Ut Exordium
1711,2014,7,Tyranny
1712,2014,7,Lost in the Dream
